NAME                                              	CHART VERSION	APP VERSION	DESCRIPTION                                       
prometheus-community/prometheus-operator          	8.10.2       	0.36.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.10.1       	0.36.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.10.0       	0.36.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.9.3        	0.36.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.9.2        	0.36.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.9.1        	0.36.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.9.0        	0.36.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.8.1        	0.36.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.8.0        	0.36.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.7.0        	0.35.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.6.0        	0.35.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.5.15       	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.5.14       	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.5.13       	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.5.12       	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.5.11       	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.5.10       	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.5.9        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.5.8        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.5.7        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.5.6        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.5.5        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.5.4        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.5.3        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.5.2        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.5.1        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.5.0        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.4.0        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.3.3        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.3.2        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.3.1        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.3.0        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.2.4        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.2.3        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.2.2        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.2.1        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.2.0        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.1.8        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.1.7        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.1.6        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.1.5        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.1.4        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.1.3        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.1.2        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.1.1        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.1.0        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.0.1        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	8.0.0        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	7.5.0        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	7.4.0        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	7.3.0        	0.34.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	7.2.1        	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	7.2.0        	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	7.1.1        	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	7.1.0        	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	7.0.0        	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.21.1       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.21.0       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.20.3       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.20.2       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.20.1       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.20.0       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.19.1       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.19.0       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.18.2       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.18.1       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.18.0       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.17.2       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.17.1       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.17.0       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.16.2       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.16.1       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.16.0       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.15.0       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.14.2       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.14.1       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.14.0       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.13.0       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.12.1       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.12.0       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.11.3       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.11.2       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.11.1       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.11.0       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.10.0       	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.9.3        	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.9.2        	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.9.1        	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.9.0        	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.8.3        	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.8.2        	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.8.1        	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.8.0        	0.32.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.7.4        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.7.3        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.7.2        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.7.1        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.6.1        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.6.0        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.5.0        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.4.4        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.4.3        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.4.2        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.4.1        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.4.0        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.3.1        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.3.0        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.2.1        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.2.0        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.1.2        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.1.1        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.1.0        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	6.0.0        	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.19.0       	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.18.0       	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.17.0       	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.16.0       	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.15.0       	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.14.1       	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.14.0       	0.31.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.13.1       	0.30.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.13.0       	0.30.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.12.5       	0.30.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.12.4       	0.30.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.12.3       	0.30.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.12.2       	0.30.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.12.1       	0.30.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.12.0       	0.30.1     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.11.1       	0.30.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.11.0       	0.30.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.10.5       	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.10.4       	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.10.3       	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.10.2       	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.10.1       	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.10.0       	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.9.0        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.8.0        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.7.0        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.6.0        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.5.1        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.5.0        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.4.1        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.4.0        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.3.0        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.2.0        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.1.0        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.0.13       	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.0.12       	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.0.11       	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.0.10       	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.0.9        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.0.8        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.0.7        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.0.6        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.0.4        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.0.3        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.0.2        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.0.1        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	5.0.0        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	4.3.6        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	4.3.5        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	4.3.4        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	4.3.3        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	4.3.2        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	4.3.1        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	4.3.0        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	4.2.1        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	4.2.0        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	4.1.1        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	4.1.0        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	4.0.0        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	3.0.0        	0.29.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.6.0        	0.27.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.3.2        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.3.1        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.3.0        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.2.7        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.2.6        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.2.5        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.2.4        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.2.3        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.2.2        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.2.1        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.2.0        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.1.6        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.1.5        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.1.4        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.1.3        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.1.2        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.1.1        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.1.0        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	2.0.0        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	1.9.0        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	1.8.1        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	1.8.0        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	1.7.0        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	1.6.0        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	1.5.2        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	1.5.1        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	1.5.0        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	1.4.1        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	1.4.0        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	1.3.0        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	1.2.0        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	1.1.0        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	1.0.0        	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.31       	0.26.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.30       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.29       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.28       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.27       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.26       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.25       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.24       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.23       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.22       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.21       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.20       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.19       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.18       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.17       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.16       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.15       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.14       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.13       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.12       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.11       	0.25.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.10       	0.24.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.9        	0.24.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.8        	0.24.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.7        	0.24.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.6        	0.24.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.5        	0.24.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.4        	0.24.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.3        	0.24.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.2        	0.24.0     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.1        	0.22.2     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator          	0.1.0        	0.22.2     	Provides easy monitoring definitions for Kubern...
prometheus-community/prometheus-operator-admiss...	0.8.0        	0.69.1     	Prometheus Operator Admission Webhook             
prometheus-community/prometheus-operator-admiss...	0.7.0        	0.68.0     	Prometheus Operator Admission Webhook             
prometheus-community/prometheus-operator-admiss...	0.6.0        	0.67.0     	Prometheus Operator Admission Webhook             
prometheus-community/prometheus-operator-admiss...	0.5.0        	0.67.0     	Prometheus Operator Admission Webhook             
prometheus-community/prometheus-operator-admiss...	0.4.0        	0.65.1     	Prometheus Operator Admission Webhook             
prometheus-community/prometheus-operator-admiss...	0.3.1        	0.64.1     	Prometheus Operator Admission Webhook             
prometheus-community/prometheus-operator-admiss...	0.3.0        	0.64.0     	Prometheus Operator Admission Webhook             
prometheus-community/prometheus-operator-admiss...	0.2.1        	0.64.0     	Prometheus Operator Admission Webhook             
prometheus-community/prometheus-operator-admiss...	0.2.0        	0.64.0     	Prometheus Operator Admission Webhook             
prometheus-community/prometheus-operator-admiss...	0.1.0        	0.63.0     	Prometheus Operator Admission Webhook             
prometheus-community/prometheus-operator-crds     	7.0.0        	v0.69.1    	A Helm chart that collects custom resource defi...
prometheus-community/prometheus-operator-crds     	6.0.0        	v0.68.0    	A Helm chart that collects custom resource defi...
prometheus-community/prometheus-operator-crds     	5.1.0        	0.67.0     	A Helm chart that collects custom resource defi...
prometheus-community/prometheus-operator-crds     	5.0.0        	0.66.0     	A Helm chart that collects custom resource defi...
prometheus-community/prometheus-operator-crds     	4.0.2        	0.65.2     	A Helm chart that collects custom resource defi...
prometheus-community/prometheus-operator-crds     	4.0.1        	0.65.1     	A Helm chart that collects custom resource defi...
prometheus-community/prometheus-operator-crds     	4.0.0        	0.65.1     	A Helm chart that collects custom resource defi...
prometheus-community/prometheus-operator-crds     	3.0.1        	0.64.1     	A Helm chart that collects custom resource defi...
prometheus-community/prometheus-operator-crds     	3.0.0        	0.64.1     	A Helm chart that collects custom resource defi...
prometheus-community/prometheus-operator-crds     	2.0.0        	0.63.0     	A Helm chart that collects custom resource defi...
prometheus-community/prometheus-operator-crds     	1.1.0        	0.62.0     	A Helm chart that collects custom resource defi...
prometheus-community/prometheus-operator-crds     	1.0.0        	0.62.0     	A Helm chart that collects custom resource defi...
prometheus-community/prometheus-operator-crds     	0.1.1        	0.61.1     	A Helm chart that collects custom resource defi...
prometheus-community/prometheus-operator-crds     	0.1.0        	0.60.1     	A Helm chart that collects custom resource defi...
prometheus-community/prometheus-pgbouncer-exporter	0.1.1        	1.18.0     	A Helm chart for prometheus pgbouncer-exporter    
prometheus-community/prometheus-pgbouncer-exporter	0.1.0        	1.18.0     	A Helm chart for prometheus pgbouncer-exporter    
prometheus-community/prometheus-pingdom-exporter  	2.5.0        	20190610-1 	A Helm chart for Prometheus Pingdom Exporter      
prometheus-community/prometheus-pingdom-exporter  	2.4.1        	20190610-1 	A Helm chart for Prometheus Pingdom Exporter      
prometheus-community/prometheus-pingdom-exporter  	2.4.0        	20190610-1 	A Helm chart for Prometheus Pingdom Exporter      
prometheus-community/prometheus-pingdom-exporter  	2.3.2        	20190610-1 	A Helm chart for Prometheus Pingdom Exporter      
prometheus-community/prometheus-pingmesh-exporter 	0.3.0        	v1.1.0     	Prometheus Pingmesh Exporter                      
prometheus-community/prometheus-pingmesh-exporter 	0.2.0        	v1.0.1     	Prometheus Pingmesh Exporter                      
prometheus-community/prometheus-pingmesh-exporter 	0.1.0        	v1.0.0     	Prometheus Pingmesh Exporter                      
prometheus-community/prometheus-postgres-exporter 	5.2.0        	v0.15.0    	A Helm chart for prometheus postgres-exporter     
prometheus-community/prometheus-postgres-exporter 	5.1.0        	v0.14.0    	A Helm chart for prometheus postgres-exporter     
prometheus-community/prometheus-postgres-exporter 	5.0.0        	v0.13.2    	A Helm chart for prometheus postgres-exporter     
prometheus-community/prometheus-postgres-exporter 	4.8.0        	0.13.1     	A Helm chart for prometheus postgres-exporter     
prometheus-community/prometheus-postgres-exporter 	4.7.1        	0.13.1     	A Helm chart for prometheus postgres-exporter     
prometheus-community/prometheus-postgres-exporter 	4.7.0        	0.13.1     	A Helm chart for prometheus postgres-exporter     
prometheus-community/prometheus-postgres-exporter 	4.6.0        	0.11.1     	A Helm chart for prometheus postgres-exporter     
prometheus-community/prometheus-postgres-exporter 	4.5.0        	0.11.1     	A Helm chart for prometheus postgres-exporter     
prometheus-community/prometheus-postgres-exporter 	4.4.4        	0.11.1     	A Helm chart for prometheus postgres-exporter     
